,Position,Track Name,Artist,URL,Filename,Month,Week Number,Type,Date
22,23,High Fashion (feat. Mustard),Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
23,24,My Oh My (feat. DaBaby),Camila Cabello,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
24,25,ROXANNE,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
25,26,FML,Arizona Zervas,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
26,27,"Born to Be Brave - From ""High School Musical: The Musical: The Series""",Cast of High School Musical: The Musical: The Series,https://open.spotify.com/track/68Q2XfjYwOTdIlLhnfeXib,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
27,28,Texas Sun,Khruangbin,https://open.spotify.com/track/3k5oLgungD1dSOGLqQdIQw,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
28,29,Somebody Like That,Tenille Arts,https://open.spotify.com/track/7EwqgVclB4d5sosUReAInr,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
29,30,Just the Way,Parmalee,https://open.spotify.com/track/5PAvFGse5jjDH9ke8Mae7D,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
30,31,Trying My Best,Anson Seabra,https://open.spotify.com/track/06qUEhhx6jKQmhj2qAkn4H,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
31,32,Maniac,Conan Gray,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
32,33,ORANGE SODA,Baby Keem,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
33,34,Way Maker - Live,Leeland,https://open.spotify.com/track/40ozK0lCJ0EQzVGWsCNUhk,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
34,35,Don't Start Now,Dua Lipa,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
35,36,Tusa,KAROL G,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
36,37,"I Think I Kinda, You Know - Duet",Olivia Rodrigo,https://open.spotify.com/track/2UVrIJBJVRPN9UgzShCJ5c,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
37,38,Nobody But You (Duet with Gwen Stefani),Blake Shelton,https://open.spotify.com/track/5M8goiFYynmNxhueYW6grR,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
38,39,Sigues Con El,Dímelo Flow,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
39,40,In The Party,Flo Milli,https://open.spotify.com/track/2JF8KwK1hH7MWxKcFdTlcg,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
40,41,Y U Gotta B Like That,Audrey Mika,https://open.spotify.com/track/45StvejYUdIsyUwqdZ7iJM,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
41,42,Dance Monkey,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
42,43,stupid,Tate McRae,https://open.spotify.com/track/4k3uABcX9iaGlt5pRJhumi,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
43,44,Heart On Ice,Rod Wave,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
44,45,Ballin' (with Roddy Ricch),Mustard,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
45,46,Peta (feat. Meek Mill),Roddy Ricch,https://open.spotify.com/track/4bl1HBZliBuYpFZjWgefE4,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
46,47,everything i wanted,Billie Eilish,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
47,48,Holy Water,We The Kingdom,https://open.spotify.com/track/1xI9KSGNJB2eka8FMvovvi,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
48,49,Under The Moon,070 Shake,https://open.spotify.com/track/3RDgzyHD6uMNdCVnQIkD32,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
49,50,Mind Is A Prison,Alec Benjamin,https://open.spotify.com/track/4GGSmoTmc5LClrowB4SmEw,viral-us-weekly-2020-01-09--2020-01-09.csv,January,2,Viral 50,2020-01-09
0,1,GOODMORNINGTOKYO!,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
1,2,Blueberry faygo,Yung Anime,https://open.spotify.com/track/4ADzhwPWMQaTXNnEP8gXnQ,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
2,3,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
3,4,The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
4,5,BOYFREN,LoveLeo,https://open.spotify.com/track/2YJ7tTicU1vUmUjYNJROrv,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
5,6,No Idea,Don Toliver,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
6,7,THOT!,TOKYO’S REVENGE,https://open.spotify.com/track/2St8HeG23Nzp4NYaWTNtuM,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
7,8,Falling,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
8,9,"Wondering - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,https://open.spotify.com/track/6GfTYfb5eBLN1p1ByOsPmi,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
9,10,Adore You,Harry Styles,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
10,11,Suicidal,YNW Melly,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
11,12,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
12,13,Texas Sun,Khruangbin,https://open.spotify.com/track/3k5oLgungD1dSOGLqQdIQw,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
13,14,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
14,15,Blinding Lights,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
15,16,ROXANNE,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
16,17,My Oh My (feat. DaBaby),Camila Cabello,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
17,18,If the World Was Ending - feat. Julia Michaels,JP Saxe,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
18,19,The Mandalorian,Ludwig Goransson,https://open.spotify.com/track/6tJFtthY0rI1x06qb8NjK0,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
19,20,In The Party,Flo Milli,https://open.spotify.com/track/2JF8KwK1hH7MWxKcFdTlcg,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
20,21,Maniac,Conan Gray,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
21,22,High Fashion (feat. Mustard),Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
22,23,"I Think I Kinda, You Know - Duet",Olivia Rodrigo,https://open.spotify.com/track/2UVrIJBJVRPN9UgzShCJ5c,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
23,24,B*tch From Da Souf (Remix),Mulatto,https://open.spotify.com/track/2zUbimuKNWDMCwbqNauLWV,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
24,25,Watermelon Sugar,Harry Styles,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
25,26,SUGAR,BROCKHAMPTON,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
26,27,Tusa,KAROL G,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
27,28,10%,KAYTRANADA,https://open.spotify.com/track/41SwdQIX8Hy2u6fuEDgvWr,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
28,29,The Mop,TisaKorean,https://open.spotify.com/track/3osCREknZZMgitJFD4lECG,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
29,30,Don't Start Now,Dua Lipa,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
30,31,Heart On Ice,Rod Wave,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
31,32,ORANGE SODA,Baby Keem,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
32,33,Peta (feat. Meek Mill),Roddy Ricch,https://open.spotify.com/track/4bl1HBZliBuYpFZjWgefE4,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
33,34,Dance Monkey,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
34,35,Let Me Know (I Wonder Why Freestyle),Juice WRLD,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
35,36,everything i wanted,Billie Eilish,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
36,37,Ayy Macarena,Tyga,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
37,38,Yellow Hearts,Ant Saunders,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
38,39,Popular Monster,Falling In Reverse,https://open.spotify.com/track/4GssB27iJeqmfGxS94Tfij,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
39,40,Ballin' (with Roddy Ricch),Mustard,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
40,41,Birthday Suit,Cosmo Sheldrake,https://open.spotify.com/track/5feuWfAXA4rEKH9pXCjOV2,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
41,42,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",HIXTAPE,https://open.spotify.com/track/5FmvaZGd6fulojSToozLRD,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
42,43,We Are Not the Same,Young Roc,https://open.spotify.com/track/0ThoRrB0xQHnBRcosHoYFW,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
43,44,Y U Gotta B Like That,Audrey Mika,https://open.spotify.com/track/45StvejYUdIsyUwqdZ7iJM,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
44,45,BOP,DaBaby,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
45,46,"Hey Boy, Hey Girl",Upchurch,https://open.spotify.com/track/47f6eZgviwSZciXGv2iWYg,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
46,47,stupid,Tate McRae,https://open.spotify.com/track/4k3uABcX9iaGlt5pRJhumi,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
47,48,More Hearts Than Mine,Ingrid Andress,https://open.spotify.com/track/0LcspVKJxhEQQSvVMiTPWz,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
48,49,Bacc Seat (feat. Ty Dolla $ign),Roddy Ricch,https://open.spotify.com/track/6In6SkveIw26thdYRhHTVX,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
49,50,RITMO (Bad Boys For Life),Black Eyed Peas,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,viral-us-weekly-2020-01-02--2020-01-02.csv,January,1,Viral 50,2020-01-02
0,1,The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
1,2,My Truck,BRELAND,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
2,3,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
3,4,Kraazy,Likybo,https://open.spotify.com/track/3s2Qd1rsWqbvOoxpFTRp8D,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
4,5,Break My Stride,Matthew Wilder,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
5,6,GOODMORNINGTOKYO!,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
6,7,Opaul,Freddie Dredd,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
7,8,Say So,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
8,9,Nobody But You (Duet with Gwen Stefani),Blake Shelton,https://open.spotify.com/track/5M8goiFYynmNxhueYW6grR,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
9,10,OUT WEST (feat. Young Thug),JACKBOYS,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
10,11,High Fashion (feat. Mustard),Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
11,12,Just the Way,Parmalee,https://open.spotify.com/track/5PAvFGse5jjDH9ke8Mae7D,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
12,13,SUGAR,BROCKHAMPTON,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
13,14,Suicidal,YNW Melly,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
14,15,"Wondering - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,https://open.spotify.com/track/6GfTYfb5eBLN1p1ByOsPmi,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
15,16,Something For Your M.I.N.D.,Superorganism,https://open.spotify.com/track/4rCKRVJZKVysScn2piDuOT,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
16,17,Crunk Ain't Dead,Duke Deuce,https://open.spotify.com/track/4RsTfAuTiUyL7GKGPiNC0w,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
17,18,When There Was Me and You,Joshua Bassett,https://open.spotify.com/track/0vS9Gkt1dAT2PBBiaPqcA4,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
18,19,Finally // beautiful stranger,Halsey,https://open.spotify.com/track/42SOtYBdnfj9zEdZSlAq5k,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
19,20,Colors,Black Pumas,https://open.spotify.com/track/6vaSStNN5NX4nJ4QbRY3S0,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
20,21,Tusa,KAROL G,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
21,22,What Dreams Are Made Of,Evann McIntosh,https://open.spotify.com/track/6o7cIyzsfSmcMEuQZQINGH,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
22,23,Falling,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
23,24,Texas Sun,Khruangbin,https://open.spotify.com/track/3k5oLgungD1dSOGLqQdIQw,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
24,25,If the World Was Ending - feat. Julia Michaels,JP Saxe,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
25,26,No Idea,Don Toliver,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
26,27,Blinding Lights,The Weeknd,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
27,28,Ayy Macarena,Tyga,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
28,29,FML,Arizona Zervas,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
29,30,Let Her Go,The Kid LAROI,https://open.spotify.com/track/0c6SqvH32BMgbEFvpHc2gs,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
30,31,"Born to Be Brave - From ""High School Musical: The Musical: The Series""",Cast of High School Musical: The Musical: The Series,https://open.spotify.com/track/68Q2XfjYwOTdIlLhnfeXib,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
31,32,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
32,33,THOT!,TOKYO’S REVENGE,https://open.spotify.com/track/2St8HeG23Nzp4NYaWTNtuM,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
33,34,stupid,Tate McRae,https://open.spotify.com/track/4k3uABcX9iaGlt5pRJhumi,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
34,35,ROXANNE,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
35,36,PINOCCHIO,Ron Suno,https://open.spotify.com/track/5GO45r4u84nc3QvdoVw4YP,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
36,37,Sigues Con El,Dímelo Flow,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
37,38,Holy Water,We The Kingdom,https://open.spotify.com/track/1xI9KSGNJB2eka8FMvovvi,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
38,39,Trying My Best,Anson Seabra,https://open.spotify.com/track/06qUEhhx6jKQmhj2qAkn4H,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
39,40,BOYFREN,LoveLeo,https://open.spotify.com/track/3WmgMoWZ1E5yNyn2aUzWAr,viral-us-weekly-2020-01-23--2020-01-23.csv,January,4,Viral 50,2020-01-23
